Date,Hour,Temp.Faren,Load.MW
3/3/2008,15,54,6625.8
3/3/2008,16,54,6621.7
3/3/2008,17,54,6713.1
3/3/2008,18,52,6834.6
3/3/2008,19,52,6760.9
3/3/2008,20,50,6631.4
3/3/2008,21,50,6338.2
3/3/2008,22,50,6041.9
3/3/2008,23,48,5583.0
3/4/2008,0,50,5072.5
3/4/2008,1,50,4712.6
3/4/2008,2,52,4540.3
3/4/2008,3,54,4428.3
3/4/2008,4,54,4391.3
3/4/2008,5,55,4474.8
3/4/2008,6,55,4899.6
3/4/2008,7,55,5499.2
3/4/2008,8,57,6034.1
3/4/2008,9,59,6348.7
3/4/2008,10,61,6598.3
3/4/2008,11,61,6658.6
3/4/2008,12,63,6699.4
3/4/2008,13,57,6741.6
3/4/2008,14,54,6760.4
3/4/2008,15,52,6768.5
3/4/2008,16,48,6814.3
3/4/2008,17,45,6914.9
3/4/2008,18,45,6833.1
3/4/2008,19,45,6818.2
3/4/2008,20,45,6629.9
3/4/2008,21,46,6382.9
3/4/2008,22,46,6029.7
3/4/2008,23,48,5565.8
3/5/2008,0,52,5077.8
3/5/2008,1,52,4709.9
3/5/2008,2,52,4506.1
3/5/2008,3,52,4410.5
3/5/2008,4,54,4354.7
3/5/2008,5,55,4447.3
3/5/2008,6,55,4849.0
3/5/2008,7,52,5526.1
3/5/2008,8,48,6099.2
3/5/2008,9,48,6474.1
3/5/2008,10,48,6647.5
3/5/2008,11,48,6715.7
3/5/2008,12,46,6705.5
3/5/2008,13,50,6656.4
3/5/2008,14,48,6712.2
3/5/2008,15,48,6704.4
3/5/2008,16,46,6719.0
3/5/2008,17,46,6744.3
3/5/2008,18,45,6854.8
3/5/2008,19,45,6836.0
3/5/2008,20,43,6640.1
3/5/2008,21,41,6353.0
3/5/2008,22,39,6083.2
3/5/2008,23,39,5617.4
3/6/2008,0,37,5133.4
3/6/2008,1,37,4782.3
3/6/2008,2,37,4584.6
3/6/2008,3,36,4430.8
3/6/2008,4,36,4445.6
3/6/2008,5,36,4535.7
3/6/2008,6,36,4944.6
3/6/2008,7,36,5519.6
3/6/2008,8,37,6056.6
3/6/2008,9,39,6433.1
3/6/2008,10,39,6620.4
3/6/2008,11,43,6638.4
3/6/2008,12,46,6691.8
3/6/2008,13,46,6655.2
3/6/2008,14,48,6666.4
3/6/2008,15,46,6629.1
3/6/2008,16,45,6644.3
3/6/2008,17,43,6732.9
3/6/2008,18,43,6880.4
3/6/2008,19,41,6876.1
3/6/2008,20,41,6623.8
3/6/2008,21,39,6358.4
3/6/2008,22,39,6027.3
3/6/2008,23,39,5622.9
3/7/2008,0,39,5147.3
3/7/2008,1,39,4791.4
3/7/2008,2,39,4564.3
3/7/2008,3,39,4496.0
3/7/2008,4,37,4465.0
3/7/2008,5,37,4549.4
3/7/2008,6,36,4942.6
3/7/2008,7,37,5553.1
3/7/2008,8,39,6056.1
3/7/2008,9,41,6426.9
3/7/2008,10,43,6578.5
3/7/2008,11,43,6663.4
3/7/2008,12,43,6717.8
3/7/2008,13,45,6676.9
3/7/2008,14,43,6727.6
3/7/2008,15,45,6699.6
3/7/2008,16,45,6782.9
3/7/2008,17,43,6877.3
3/7/2008,18,39,6986.4
3/7/2008,19,41,6803.2
3/7/2008,20,41,6556.2
3/7/2008,21,41,6303.1
3/7/2008,22,43,5987.4
3/7/2008,23,43,5642.9
3/8/2008,0,43,5217.6
3/8/2008,1,45,4859.9
3/8/2008,2,45,4626.4
3/8/2008,3,45,4454.0
3/8/2008,4,45,4396.0
3/8/2008,5,45,4387.6
3/8/2008,6,45,4498.0
3/8/2008,7,45,4700.2
3/8/2008,8,46,5000.8
3/8/2008,9,45,5362.4
3/8/2008,10,43,5699.5
3/8/2008,11,43,5861.7
3/8/2008,12,41,6041.1
3/8/2008,13,45,6086.7
3/8/2008,14,48,6050.4
3/8/2008,15,55,6041.0
3/8/2008,16,57,5978.7
3/8/2008,17,55,5972.2
3/8/2008,18,55,6040.1
3/8/2008,19,54,6185.0
3/8/2008,20,52,6028.9
3/8/2008,21,46,5850.2
3/8/2008,22,41,5653.9
3/8/2008,23,37,5453.8
3/9/2008,0,36,5144.5
3/9/2008,1,34,4888.6
3/9/2008,3,32,4671.8
3/9/2008,4,30,4558.9
3/9/2008,5,30,4506.2
3/9/2008,6,30,4542.8
3/9/2008,7,30,4667.3
3/9/2008,8,30,4756.1
3/9/2008,9,30,4995.8
3/9/2008,10,32,5282.1
3/9/2008,11,34,5548.7
3/9/2008,12,36,5639.8
3/9/2008,13,37,5688.9
3/9/2008,14,37,5695.5
3/9/2008,15,39,5658.5
3/9/2008,16,41,5613.1
3/9/2008,17,43,5610.4
3/9/2008,18,41,5656.8
3/9/2008,19,39,5793.4
3/9/2008,20,39,6083.3
3/9/2008,21,37,6018.7
3/9/2008,22,36,5865.1
3/9/2008,23,36,5567.6
3/10/2008,0,34,5160.2
3/10/2008,1,32,4887.3
3/10/2008,2,30,4680.1
3/10/2008,3,30,4572.5
3/10/2008,4,28,4538.1
3/10/2008,5,28,4614.0
3/10/2008,6,28,4978.2
3/10/2008,7,28,5715.4
3/10/2008,8,27,6180.3
3/10/2008,9,28,6494.7
3/10/2008,10,30,6691.7
3/10/2008,11,32,6779.6
3/10/2008,12,34,6830.6
3/10/2008,13,37,6810.2
3/10/2008,14,41,6785.0
3/10/2008,15,43,6722.2
3/10/2008,16,45,6723.8
3/10/2008,17,45,6738.9
3/10/2008,18,45,6712.5
3/10/2008,19,45,6637.4
3/10/2008,20,45,6710.5
3/10/2008,21,39,6480.7
3/10/2008,22,39,6214.8
3/10/2008,23,37,5794.9
3/11/2008,0,37,5226.3
3/11/2008,1,37,4860.8
3/11/2008,2,37,4600.5
3/11/2008,3,36,4483.6
3/11/2008,4,36,4465.7
3/11/2008,5,36,4533.9
3/11/2008,6,36,4955.2
3/11/2008,7,36,5654.2
3/11/2008,8,36,6135.1
3/11/2008,9,36,6396.7
3/11/2008,10,37,6669.8
3/11/2008,11,39,6687.1
3/11/2008,12,43,6715.3
3/11/2008,13,43,6669.1
3/11/2008,14,45,6669.7
3/11/2008,15,48,6609.8
3/11/2008,16,48,6630.8
3/11/2008,17,46,6661.4
3/11/2008,18,43,6635.9
3/11/2008,19,41,6541.3
3/11/2008,20,41,6618.9
3/11/2008,21,41,6432.1
3/11/2008,22,43,6136.5
3/11/2008,23,41,5745.2
3/12/2008,0,43,5163.7
3/12/2008,1,43,4806.1
3/12/2008,2,43,4559.6
3/12/2008,3,43,4454.5
3/12/2008,4,43,4388.3
3/12/2008,5,43,4466.2
3/12/2008,6,41,4838.2
3/12/2008,7,41,5593.1
3/12/2008,8,43,6112.9
3/12/2008,9,43,6415.1
3/12/2008,10,43,6616.7
3/12/2008,11,45,6637.2
3/12/2008,12,46,6693.9
3/12/2008,13,45,6679.0
3/12/2008,14,45,6677.0
3/12/2008,15,46,6657.4
3/12/2008,16,46,6705.1
3/12/2008,17,45,6743.5
3/12/2008,18,45,6716.4
3/12/2008,19,41,6571.8
3/12/2008,20,39,6641.1
3/12/2008,21,39,6460.6
3/12/2008,22,37,6153.6
3/12/2008,23,37,5791.2
3/13/2008,0,36,5290.6
3/13/2008,1,36,4893.9
3/13/2008,2,34,4687.1
3/13/2008,3,34,4541.7
3/13/2008,4,34,4534.0
3/13/2008,5,34,4565.0
3/13/2008,6,32,4982.0
3/13/2008,7,32,5654.0
3/13/2008,8,32,6094.4
3/13/2008,9,36,6415.4
3/13/2008,10,36,6652.6
3/13/2008,11,39,6675.0
3/13/2008,12,41,6704.1
3/13/2008,13,45,6766.6
3/13/2008,14,43,6680.6
3/13/2008,15,43,6657.0
3/13/2008,16,43,6691.4
3/13/2008,17,43,6659.6
3/13/2008,18,43,6611.0
3/13/2008,19,41,6524.0
3/13/2008,20,43,6671.8
3/13/2008,21,43,6439.2
3/13/2008,22,43,6128.8
3/13/2008,23,45,5687.3
3/14/2008,0,45,5200.6
3/15/2008,0,45,5180.8
3/15/2008,1,43,4826.2
3/15/2008,2,43,4618.8
3/15/2008,3,43,4436.0
3/15/2008,4,43,4387.4
3/15/2008,5,43,4348.1
3/15/2008,6,43,4480.2
3/15/2008,7,41,4681.8
3/15/2008,8,41,4940.5
3/15/2008,9,41,5251.3
3/15/2008,10,43,5560.3
3/15/2008,11,45,5698.1
3/15/2008,12,46,5705.2
3/15/2008,13,48,5764.4
3/15/2008,14,54,5661.1
3/15/2008,15,54,5610.2
3/15/2008,16,55,5530.1
3/15/2008,17,55,5513.9
3/15/2008,18,52,5596.7
3/15/2008,19,50,5733.4
3/15/2008,20,46,5869.1
3/15/2008,21,46,5754.4
3/15/2008,22,46,5625.1
3/15/2008,23,45,5348.4
3/16/2008,0,43,5066.5
3/16/2008,1,43,4759.9
3/16/2008,2,43,4535.7
3/16/2008,3,43,4377.6
3/16/2008,4,43,4308.5
3/16/2008,5,41,4277.9
3/16/2008,6,41,4347.2
3/16/2008,7,39,4445.1
3/16/2008,8,39,4593.3
3/16/2008,9,39,4952.3
3/16/2008,10,39,5209.6
3/16/2008,11,41,5370.7
3/16/2008,12,43,5519.9
3/16/2008,13,45,5594.4
3/16/2008,14,43,5668.9
3/16/2008,15,41,5671.9
3/16/2008,16,45,5597.8
3/16/2008,17,46,5642.5
3/16/2008,18,46,5641.9
3/16/2008,19,45,5671.1
3/16/2008,20,43,5946.4
3/16/2008,21,41,5895.0
3/16/2008,22,39,5772.1
3/16/2008,23,37,5425.7
3/17/2008,0,37,5041.3
3/17/2008,1,36,4799.2
3/17/2008,2,34,4620.1
3/17/2008,3,34,4535.3
3/17/2008,4,34,4479.2
3/17/2008,5,32,4528.4
3/17/2008,6,30,4948.6
3/17/2008,7,30,5438.2
3/17/2008,8,30,6103.7
3/17/2008,9,32,6433.0
3/17/2008,10,34,6686.7
3/17/2008,11,37,6788.6
3/17/2008,12,41,6778.8
3/17/2008,13,45,6753.7
3/17/2008,14,45,6693.2
3/17/2008,15,48,6623.4
3/17/2008,16,50,6616.6
3/17/2008,17,48,6635.2
3/17/2008,18,48,6562.7
3/17/2008,19,46,6470.2
3/17/2008,20,43,6562.4
3/17/2008,21,43,6358.5
3/17/2008,22,41,6101.9
3/17/2008,23,41,5689.6
3/18/2008,0,39,5152.9
3/18/2008,1,39,4798.5
3/18/2008,2,37,4610.0
3/18/2008,3,37,4489.1
3/18/2008,4,36,4456.9
3/18/2008,5,36,4513.7
3/18/2008,6,36,4938.2
3/18/2008,7,36,5578.8
3/18/2008,8,36,6126.7
3/18/2008,9,37,6442.6
3/18/2008,10,37,6656.8
3/18/2008,11,39,6700.8
3/18/2008,12,41,6720.0
3/18/2008,13,43,6684.6
3/18/2008,14,41,6636.0
3/18/2008,15,43,6630.1
3/18/2008,16,43,6707.5
3/18/2008,17,43,6753.6
3/18/2008,18,41,6709.8
3/18/2008,19,41,6638.0
3/18/2008,20,39,6661.3
3/18/2008,21,39,6446.3
3/18/2008,22,39,6127.1
3/18/2008,23,41,5717.1
3/19/2008,0,41,5186.2
3/19/2008,1,43,4796.2
3/19/2008,2,43,4569.2
3/19/2008,3,43,4415.6
3/19/2008,4,43,4412.4
3/19/2008,5,41,4449.5
3/19/2008,6,41,4856.9
3/19/2008,7,41,5562.5
3/19/2008,8,43,6180.4
3/19/2008,9,43,6523.1
3/19/2008,10,45,6772.5
3/19/2008,11,45,6886.7
3/19/2008,12,45,6873.6
3/19/2008,13,45,6856.7
3/19/2008,14,45,6860.4
3/19/2008,15,46,6844.7
3/19/2008,16,45,6849.1
3/19/2008,17,46,6904.5
3/19/2008,18,46,6824.2
3/19/2008,19,46,6728.4
3/19/2008,20,47,6656.4
3/19/2008,21,48,6407.8
3/19/2008,22,48,6101.8
3/19/2008,23,48,5682.9
3/20/2008,0,52,5121.1
3/20/2008,1,52,4775.6
3/20/2008,2,54,4521.2
3/20/2008,3,54,4435.8
3/20/2008,4,57,4370.4
3/20/2008,5,52,4450.1
3/20/2008,6,48,4822.1
3/20/2008,7,45,5456.2
3/20/2008,8,45,6029.7
3/20/2008,9,45,6379.9
3/20/2008,10,45,6575.1
3/20/2008,11,45,6669.2
3/20/2008,12,45,6706.8
3/20/2008,13,45,6707.8
3/20/2008,14,45,6637.2
3/20/2008,15,46,6637.5
3/20/2008,16,46,6612.5
3/20/2008,17,45,6652.8
3/20/2008,18,45,6556.9
3/20/2008,19,43,6430.5
3/20/2008,20,41,6566.9
3/20/2008,21,39,6332.6
3/20/2008,22,39,6066.7
3/20/2008,23,37,5750.3
3/21/2008,0,36,5275.8
3/21/2008,1,36,4903.3
3/21/2008,2,36,4714.9
3/21/2008,3,36,4570.0
3/21/2008,4,36,4519.9
3/21/2008,5,34,4578.4
3/21/2008,6,34,4899.3
3/21/2008,7,34,5297.1
3/21/2008,8,34,5779.3
3/21/2008,9,36,6162.6
3/21/2008,10,36,6382.7
3/21/2008,11,37,6491.7
3/21/2008,12,39,6524.1
3/21/2008,13,41,6491.2
3/21/2008,14,43,6433.9
3/21/2008,15,45,6347.4
3/21/2008,16,45,6312.7
3/21/2008,17,45,6307.6
3/21/2008,18,45,6257.0
3/21/2008,19,43,6133.8
3/21/2008,20,43,6266.4
3/21/2008,21,41,6096.6
3/21/2008,22,39,5884.1
3/21/2008,23,39,5589.1
3/22/2008,0,39,5235.7
3/22/2008,1,37,4888.4
3/22/2008,2,37,4651.8
3/22/2008,3,37,4526.7
3/22/2008,4,36,4435.2
3/22/2008,5,36,4432.8
3/22/2008,6,36,4569.7
3/22/2008,7,34,4761.5
3/22/2008,8,34,4981.6
3/22/2008,9,34,5292.9
3/22/2008,10,36,5606.4
3/22/2008,11,37,5712.3
3/22/2008,12,41,5747.0
3/22/2008,13,45,5742.8
3/22/2008,14,46,5637.1
3/22/2008,15,48,5579.1
3/22/2008,16,48,5512.7
3/22/2008,17,48,5512.9
3/22/2008,18,48,5552.1
3/22/2008,19,46,5603.7
3/22/2008,20,45,5841.8
3/22/2008,21,44,5777.3
3/22/2008,22,43,5606.4
3/22/2008,23,39,5407.4
3/23/2008,0,38,5151.8
3/23/2008,1,36,4820.5
3/23/2008,2,36,4600.7
3/23/2008,3,34,4483.7
3/23/2008,4,34,4414.1
3/23/2008,5,32,4402.6
3/23/2008,6,30,4466.0
3/23/2008,7,30,4583.3
3/23/2008,8,30,4726.2
3/23/2008,9,30,4985.4
3/23/2008,10,34,5186.4
3/23/2008,11,37,5325.6
3/23/2008,12,39,5408.2
3/23/2008,13,43,5441.4
3/23/2008,14,43,5381.9
3/23/2008,15,45,5339.4
3/23/2008,16,45,5281.9
3/23/2008,17,46,5301.5
3/23/2008,18,46,5317.2
3/23/2008,19,45,5406.1
3/23/2008,20,45,5727.9
3/23/2008,21,43,5735.3
3/23/2008,22,43,5599.5
3/23/2008,23,39,5313.9
3/24/2008,0,39,4950.4
3/24/2008,1,37,4691.4
3/24/2008,2,37,4497.7
3/24/2008,3,37,4412.0
3/24/2008,4,36,4371.1
3/24/2008,5,34,4480.7
3/24/2008,6,34,4870.4
3/24/2008,7,34,5509.9
3/24/2008,8,34,5988.0
3/24/2008,9,36,6373.4
3/24/2008,10,37,6578.5
3/24/2008,11,39,6672.3
3/24/2008,12,43,6692.6
3/24/2008,13,45,6663.5
3/24/2008,14,46,6658.2
3/24/2008,15,50,6613.4
3/24/2008,16,46,6638.8
3/24/2008,17,46,6659.6
3/24/2008,18,46,6507.9
3/24/2008,19,45,6445.9
3/24/2008,20,45,6578.3
3/24/2008,21,45,6366.4
3/24/2008,22,43,6066.6
3/24/2008,23,41,5639.4
3/25/2008,0,39,5131.4
3/25/2008,1,37,4765.2
3/25/2008,2,36,4577.9
3/25/2008,3,34,4465.3
3/25/2008,4,34,4438.6
3/25/2008,5,32,4517.6
3/25/2008,6,30,4927.1
3/25/2008,7,30,5552.2
3/25/2008,8,32,6075.0
3/25/2008,9,34,6406.0
3/25/2008,10,36,6584.8
3/25/2008,11,39,6648.1
3/25/2008,12,41,6674.3
3/25/2008,13,43,6660.8
3/25/2008,14,45,6641.3
3/25/2008,15,46,6609.7
3/25/2008,16,45,6626.0
3/25/2008,17,43,6632.0
3/25/2008,18,39,6538.9
3/25/2008,19,39,6492.9
3/25/2008,20,39,6585.2
3/25/2008,21,41,6380.7
3/25/2008,22,43,6103.5
3/25/2008,23,43,5648.4
3/26/2008,0,43,5160.8
3/26/2008,1,43,4774.5
3/26/2008,2,43,4543.7
3/26/2008,3,45,4427.5
3/26/2008,4,45,4372.6
3/26/2008,5,45,4464.3
3/26/2008,6,45,4851.4
3/26/2008,7,45,5466.5
3/26/2008,8,46,6058.2
3/26/2008,9,48,6333.7
3/26/2008,10,51,6511.4
3/26/2008,11,54,6548.8
3/26/2008,12,55,6584.0
3/26/2008,13,55,6584.0
3/26/2008,14,57,6530.5
3/26/2008,15,59,6541.5
3/26/2008,16,59,6503.2
3/26/2008,17,61,6549.9
3/26/2008,18,59,6433.9
3/26/2008,19,57,6265.6
3/26/2008,20,55,6430.2
3/26/2008,21,54,6222.8
3/26/2008,22,52,5993.7
3/26/2008,23,52,5558.8
3/27/2008,0,50,5017.3
3/27/2008,1,48,4643.0
3/27/2008,2,48,4422.6
3/27/2008,3,46,4313.5
3/27/2008,4,46,4291.3
3/27/2008,5,46,4341.2
3/27/2008,6,46,4761.5
3/27/2008,7,45,5402.9
3/27/2008,8,46,5984.1
3/27/2008,9,48,6317.9
3/27/2008,10,48,6527.6
3/27/2008,11,48,6491.7
3/27/2008,12,48,6523.2
3/27/2008,13,48,6598.3
3/27/2008,14,46,6676.3
3/27/2008,15,46,6708.1
3/27/2008,16,46,6742.7
3/27/2008,17,46,6742.6
3/27/2008,18,46,6694.8
3/27/2008,19,46,6538.8
3/27/2008,20,46,6487.6
3/27/2008,21,46,6294.9
3/27/2008,22,46,5991.2
3/27/2008,23,46,5589.5
3/28/2008,0,45,5087.4
3/28/2008,1,45,4712.7
3/28/2008,2,43,4482.6
3/28/2008,3,43,4373.3
3/28/2008,4,43,4321.4
3/28/2008,5,43,4375.0
3/28/2008,6,43,4798.5
3/28/2008,7,43,5387.7
3/28/2008,8,43,5953.5
3/28/2008,9,43,6330.0
3/28/2008,10,45,6502.8
3/28/2008,11,45,6646.7
3/28/2008,12,43,6712.1
3/28/2008,13,46,6613.0
3/28/2008,14,46,6609.8
3/28/2008,15,46,6564.8
3/28/2008,16,46,6600.5
3/28/2008,17,46,6647.4
3/28/2008,18,46,6532.1
3/28/2008,19,46,6367.5
3/28/2008,20,46,6413.6
3/28/2008,21,45,6177.3
3/28/2008,22,43,5923.3
3/28/2008,23,43,5587.5
3/29/2008,0,39,5151.9
3/29/2008,1,39,4825.8
3/29/2008,2,37,4554.1
3/29/2008,3,36,4455.8
3/29/2008,4,34,4406.7
3/29/2008,5,34,4393.7
3/29/2008,6,34,4548.9
3/29/2008,7,34,4701.2
3/29/2008,8,34,4969.3
3/29/2008,9,34,5318.8
3/29/2008,10,36,5608.5
3/29/2008,11,37,5756.2
3/29/2008,12,39,5797.8
3/29/2008,13,43,5774.8
3/29/2008,14,43,5720.5
3/29/2008,15,46,5634.1
3/29/2008,16,45,5607.1
3/29/2008,17,46,5561.2
3/29/2008,18,45,5570.4
3/29/2008,19,43,5636.7
3/29/2008,20,41,5906.6
3/29/2008,21,39,5815.7
3/29/2008,22,37,5656.6
3/29/2008,23,36,5472.6
3/30/2008,0,36,5168.1
3/30/2008,1,34,4860.4
3/30/2008,2,32,4617.7
3/30/2008,3,30,4514.7
3/30/2008,4,28,4433.1
3/30/2008,5,28,4410.9
3/30/2008,6,28,4500.9
3/30/2008,7,28,4570.6
3/30/2008,8,28,4762.3
3/30/2008,9,32,5018.6
3/30/2008,10,36,5259.8
3/30/2008,11,37,5416.9
3/30/2008,12,39,5521.7
3/30/2008,13,43,5544.9
3/30/2008,14,46,5493.7
3/30/2008,15,46,5473.0
3/30/2008,16,48,5459.4
3/30/2008,17,46,5477.6
3/30/2008,18,43,5506.4
3/30/2008,19,41,5577.4
3/30/2008,20,39,5899.1
3/30/2008,21,37,5883.8
3/30/2008,22,37,5708.8
3/30/2008,23,37,5398.6
3/31/2008,0,37,4980.0
3/31/2008,1,37,4679.9
3/31/2008,2,37,4486.5
3/31/2008,3,39,4378.3
3/31/2008,4,39,4366.4
3/31/2008,5,39,4455.1
3/31/2008,6,41,4845.6
3/31/2008,7,41,5469.9
3/31/2008,8,43,6121.0
3/31/2008,9,45,6428.0
3/31/2008,10,45,6682.4
3/31/2008,11,45,6783.8
3/31/2008,12,45,6820.2
3/31/2008,13,45,6968.2
3/31/2008,14,46,6762.3
3/31/2008,15,46,6748.1
3/31/2008,16,48,6758.4
3/31/2008,17,50,6847.1
3/31/2008,18,52,6772.7
3/31/2008,19,55,6590.8
3/31/2008,20,55,6619.4
3/31/2008,21,57,6372.6
3/31/2008,22,55,6012.8
3/31/2008,23,54,5571.1
4/1/2008,0,55,5064.8
4/1/2008,1,57,4648.2
4/1/2008,2,55,4438.8
4/1/2008,3,57,4323.8
4/1/2008,4,55,4305.2
4/1/2008,5,57,4331.8
4/1/2008,6,57,4767.5
4/1/2008,7,57,5430.9
4/1/2008,8,59,6015.2
4/1/2008,9,61,6403.5
4/1/2008,10,61,6607.0
4/1/2008,11,63,6713.5
4/1/2008,12,63,6763.9
4/1/2008,13,63,6746.5
4/1/2008,14,63,6774.9
4/1/2008,15,64,6716.2
4/1/2008,16,64,6703.6
4/1/2008,17,63,6772.1
4/1/2008,18,66,6726.7
4/1/2008,19,64,6446.0
4/1/2008,20,63,6545.4
4/1/2008,21,63,6307.1
4/1/2008,22,64,6028.0
4/1/2008,23,61,5569.3
4/2/2008,0,61,5041.3
4/2/2008,1,54,4625.8
4/2/2008,2,52,4410.4
4/2/2008,3,50,4273.0
4/2/2008,4,46,4278.7
4/2/2008,5,43,4321.1
4/2/2008,6,41,4790.6
4/2/2008,7,39,5418.7
4/2/2008,8,37,6035.2
4/2/2008,9,39,6338.7
4/2/2008,10,39,6498.1
4/2/2008,11,43,6565.7
4/2/2008,12,45,6640.4
4/2/2008,13,46,6609.7
4/2/2008,14,48,6586.4
4/2/2008,15,48,6580.9
4/2/2008,16,48,6524.4
4/2/2008,17,48,6589.8
4/2/2008,18,46,6499.8
4/2/2008,19,46,6328.2
4/2/2008,20,45,6475.5
4/2/2008,21,43,6335.7
4/2/2008,22,43,5985.2
4/2/2008,23,39,5604.7
4/3/2008,0,39,5118.6
4/3/2008,1,37,4754.9
4/3/2008,2,37,4534.3
4/3/2008,3,37,4432.0
4/3/2008,4,36,4409.1
4/3/2008,5,36,4465.9
4/3/2008,6,34,4885.7
4/3/2008,7,34,5521.4
4/3/2008,8,36,6003.9
4/3/2008,9,39,6349.5
4/3/2008,10,41,6550.7
4/3/2008,11,46,6628.8
4/3/2008,12,48,6612.7
4/3/2008,13,50,6599.3
4/3/2008,14,48,6609.0
4/3/2008,15,46,6554.7
4/3/2008,16,45,6593.2
4/3/2008,17,45,6594.1
4/3/2008,18,43,6617.5
4/3/2008,19,45,6431.2
4/3/2008,20,45,6504.4
4/3/2008,21,45,6274.5
4/3/2008,22,45,6025.9
4/3/2008,23,43,5604.5
4/4/2008,0,41,5071.1
4/4/2008,1,41,4735.6
4/4/2008,2,43,4496.0
4/4/2008,3,43,4379.6
4/4/2008,4,43,4305.1
4/4/2008,5,43,4406.3
4/4/2008,6,43,4806.0
4/4/2008,7,43,5480.9
4/4/2008,8,45,6113.4
4/4/2008,9,45,6449.7
4/4/2008,10,46,6645.5
4/4/2008,11,48,6675.6
4/4/2008,12,48,6744.1
4/4/2008,13,48,6754.3
4/4/2008,14,48,6692.7
4/4/2008,15,50,6618.8
4/4/2008,16,52,6624.6
4/4/2008,17,52,6655.9
4/4/2008,18,54,6568.7
4/4/2008,19,54,6371.2
4/4/2008,20,54,6335.6
4/4/2008,21,54,6132.9
4/4/2008,22,54,5895.4
4/4/2008,23,52,5510.8
4/5/2008,0,52,5077.5
4/5/2008,1,52,4700.9
4/5/2008,2,52,4467.7
4/5/2008,3,52,4324.1
4/5/2008,4,50,4246.8
4/5/2008,5,50,4269.5
4/5/2008,6,52,4367.5
4/5/2008,7,52,4577.2
4/5/2008,8,52,4887.3
4/5/2008,9,54,5161.5
4/5/2008,10,54,5454.4
4/5/2008,11,54,5604.7
4/5/2008,12,55,5673.5
4/5/2008,13,54,5643.2
4/5/2008,14,55,5596.3
4/5/2008,15,55,5543.2
4/5/2008,16,59,5505.1
4/5/2008,17,57,5484.7
4/5/2008,18,57,5488.6
4/5/2008,19,55,5537.3
4/5/2008,20,55,5746.7
4/5/2008,21,54,5655.7
4/5/2008,22,54,5502.4
4/5/2008,23,52,5304.8
4/6/2008,0,52,4955.2
4/6/2008,1,52,4630.0
4/6/2008,2,50,4441.0
4/6/2008,3,48,4278.9
4/6/2008,4,48,4193.8
4/6/2008,5,48,4164.5
4/6/2008,6,46,4269.3
4/6/2008,7,46,4350.0
4/6/2008,8,45,4565.3
4/6/2008,9,45,4854.6
4/6/2008,10,46,5181.6
4/6/2008,11,46,5401.0
4/6/2008,12,46,5506.7
4/6/2008,13,45,5575.9
4/6/2008,14,48,5563.6
4/6/2008,15,48,5524.6
4/6/2008,16,48,5501.3
4/6/2008,17,48,5539.2
4/6/2008,18,46,5545.1
4/6/2008,19,45,5697.6
4/6/2008,20,45,5873.6
4/6/2008,21,45,5805.2
4/6/2008,22,45,5614.1
4/6/2008,23,43,5313.3
4/7/2008,0,43,4897.3
4/7/2008,1,43,4600.8
4/7/2008,2,43,4394.8
4/7/2008,3,41,4311.4
4/7/2008,4,41,4286.5
4/7/2008,5,41,4362.5
4/7/2008,6,41,4787.2
4/7/2008,7,43,5460.5
4/7/2008,8,43,6053.8
4/7/2008,9,43,6445.3
4/7/2008,10,43,6631.8
4/7/2008,11,43,6676.1
4/7/2008,12,43,6722.4
4/7/2008,13,45,6684.0
4/7/2008,14,46,6693.4
4/7/2008,15,47,6630.1
4/7/2008,16,46,6599.2
4/7/2008,17,48,6669.3
4/7/2008,18,50,6590.5
4/7/2008,19,50,6368.9
4/7/2008,20,48,6485.6
4/7/2008,21,48,6324.5
4/7/2008,22,46,6023.8
4/7/2008,23,46,5598.6
4/8/2008,0,45,5079.3
4/8/2008,1,43,4704.4
4/8/2008,2,43,4463.5
4/8/2008,3,43,4359.9
4/8/2008,4,41,4296.7
4/8/2008,5,41,4401.7
4/8/2008,6,41,4820.3
4/8/2008,7,41,5401.5
4/8/2008,8,43,6034.8
4/8/2008,9,44,6319.2
4/8/2008,10,45,6520.4
4/8/2008,11,46,6527.8
4/8/2008,12,49,6590.6
4/8/2008,13,51,6557.1
4/8/2008,14,54,6548.4
4/8/2008,15,55,6540.5
4/8/2008,16,55,6548.7
4/8/2008,17,55,6553.5
4/8/2008,18,54,6478.4
4/8/2008,19,52,6240.1
4/8/2008,20,50,6425.5
4/8/2008,21,48,6259.8
4/8/2008,22,48,5966.0
4/8/2008,23,46,5551.7
4/9/2008,0,46,5051.8
4/9/2008,1,45,4645.4
4/9/2008,2,45,4444.7
4/9/2008,3,43,4349.0
4/9/2008,4,43,4302.2
4/9/2008,5,41,4373.6
4/9/2008,6,41,4802.3
4/9/2008,7,41,5424.6
4/9/2008,8,41,5984.4
4/9/2008,9,43,6364.4
4/9/2008,10,45,6524.3
4/9/2008,11,46,6556.5
4/9/2008,12,52,6596.5
4/9/2008,13,55,6566.0
4/9/2008,14,57,6594.6
4/9/2008,15,54,6539.5
4/9/2008,16,54,6510.6
4/9/2008,17,52,6565.2
4/9/2008,18,52,6501.0
4/9/2008,19,50,6366.8
4/9/2008,20,48,6467.4
4/9/2008,21,48,6263.1
4/9/2008,22,48,5981.4
4/9/2008,23,48,5533.9
